pair,dir,pnl,result,exit_type,confluence
AUDJPY,BUY,-91.8169201190194,LOSS,SL,100.0
AUDJPY,BUY,199.97725201922256,WIN,TP,90.0
AUDJPY,SELL,83.8562153813436,WIN,SL,85.0
AUDJPY,SELL,-93.73708559183487,LOSS,SL,85.0
AUDJPY,BUY,66.58565237960917,WIN,SL,75.0
AUDJPY,BUY,11.33499356362894,WIN,SL,85.0
AUDJPY,SELL,-93.57892119534887,LOSS,SL,55.0
AUDJPY,BUY,-92.64313198339539,LOSS,SL,100.0
AUDJPY,SELL,192.5672562886305,WIN,SL,75.0
AUDJPY,BUY,-93.64237322644775,LOSS,SL,75.0
AUDJPY,SELL,-92.70594949418326,LOSS,SL,60.0
AUDJPY,BUY,-91.77888999924141,LOSS,SL,75.0
AUDJPY,SELL,-90.86110109924901,LOSS,SL,85.0
AUDJPY,SELL,-89.95249008825652,LOSS,SL,65.0
AUDJPY,SELL,-89.05296518737396,LOSS,SL,90.0
AUDJPY,SELL,81.11058314529795,WIN,SL,85.0
AUDJPY,BUY,-88.97354136695321,LOSS,SL,75.0
AUDJPY,SELL,193.7843730972236,WIN,TP,60.0
AUDJPY,SELL,-90.02164968425592,LOSS,SL,100.0
AUDJPY,BUY,2.5518981002800905,WIN,SL,85.0
AUDJPY,SELL,-89.14695216841616,LOSS,SL,85.0
AUDJPY,BUY,6.879812636615056,WIN,SL,85.0
AUDJPY,BUY,72.30092200042635,WIN,SL,70.0
AUDJPY,SELL,-89.04728999310241,LOSS,SL,65.0
AUDJPY,BUY,134.33551832684066,WIN,SL,75.0
AUDJPY,SELL,143.78483322916364,WIN,SL,70.0
AUDJPY,SELL,-90.93802060873142,LOSS,SL,85.0
AUDJPY,SELL,-90.0286404026441,LOSS,SL,75.0
AUDJPY,BUY,-89.12835399861765,LOSS,SL,85.0
AUDJPY,SELL,-88.23707045863148,LOSS,SL,75.0
AUDJPY,BUY,-87.35469975404516,LOSS,SL,85.0
AUDJPY,BUY,7.276087148632202,WIN,SL,60.0
AUDJPY,SELL,120.85790863974158,WIN,SL,75.0
AUDJPY,SELL,193.07748397165528,WIN,TP,75.0
AUDJPY,BUY,5.9368802318472556,WIN,SL,75.0
AUDJPY,BUY,4.947884895457546,WIN,SL,45.0
AUDJPY,BUY,64.24979784229775,WIN,SL,45.0
AUDJPY,SELL,-90.44461318380102,LOSS,SL,85.0
AUDJPY,BUY,196.98836751432165,WIN,TP,80.0
AUDJPY,SELL,-91.51005072710622,LOSS,SL,85.0
AUDJPY,BUY,-90.59495021983517,LOSS,SL,85.0
AUDJPY,SELL,-89.68900071763684,LOSS,SL,70.0
AUDJPY,BUY,4.706983476024081,WIN,SL,90.0
AUDJPY,SELL,-88.8391805452207,LOSS,SL,65.0
AUDJPY,BUY,-87.95078873976848,LOSS,SL,75.0
AUDJPY,SELL,-87.0712808523708,LOSS,SL,65.0
AUDJPY,SELL,113.54260968934717,WIN,SL,80.0
AUDJPY,BUY,-87.33599414074058,LOSS,SL,85.0
AUDJPY,BUY,-86.46263419933317,LOSS,SL,80.0
AUDJPY,SELL,71.78854958647149,WIN,SL,85.0
AUDJPY,BUY,-86.31589335320456,LOSS,SL,90.0
AUDJPY,SELL,62.1939634409662,WIN,SL,70.0
AUDJPY,BUY,-86.07467405408217,LOSS,SL,85.0
AUDJPY,BUY,-85.21392731354136,LOSS,SL,80.0
AUDJPY,SELL,-84.36178804040594,LOSS,SL,85.0
AUDJPY,BUY,-83.51817016000189,LOSS,SL,75.0
AUDJPY,SELL,-82.68298845840187,LOSS,SL,70.0
AUDJPY,BUY,76.17445170943387,WIN,SL,65.0
AUDJPY,SELL,5.800071929272425,WIN,SL,60.0
AUDJPY,SELL,79.82058288389894,WIN,SL,75.0
AUDJPY,BUY,-83.47410963904389,LOSS,SL,85.0
AUDJPY,SELL,-82.63936854265344,LOSS,SL,85.0
AUDJPY,BUY,-81.8129748572269,LOSS,SL,65.0
AUDJPY,SELL,-80.99484510865464,LOSS,SL,65.0
AUDJPY,BUY,-80.18489665756809,LOSS,SL,55.0
AUDJPY,BUY,-79.38304769099241,LOSS,SL,75.0
AUDJPY,SELL,-78.58921721408248,LOSS,SL,85.0
AUDJPY,SELL,-77.80332504194166,LOSS,SL,85.0
AUDJPY,SELL,169.45564194134707,WIN,TP,75.0
AUDJPY,SELL,-78.71984821093572,LOSS,SL,90.0
AUDJPY,SELL,-77.93264972882636,LOSS,SL,60.0
AUDJPY,SELL,-77.1533232315381,LOSS,SL,80.0
AUDJPY,BUY,-76.38178999922272,LOSS,SL,85.0
AUDJPY,BUY,166.35953861830893,WIN,TP,85.0
AUDJPY,SELL,87.73672733942033,WIN,SL,45.0
AUDJPY,BUY,-78.15893475880779,LOSS,SL,85.0
AUDJPY,BUY,5.613311778839273,WIN,SL,100.0
AUDJPY,SELL,-77.4334785290081,LOSS,SL,80.0
AUDJPY,BUY,-76.65914374371802,LOSS,SL,85.0
AUDJPY,SELL,-75.89255230628083,LOSS,SL,65.0
AUDJPY,BUY,5.947307355460617,WIN,SL,80.0
AUDJPY,SELL,5.510520725343751,WIN,SL,75.0
AUDJPY,BUY,-75.24820506402607,LOSS,SL,85.0
AUDJPY,SELL,116.55574389634204,WIN,SL,65.0
AUDJPY,SELL,-75.66128045234923,LOSS,SL,65.0
AUDJPY,BUY,5.274064481451131,WIN,SL,65.0
AUDJPY,SELL,164.90629824380855,WIN,TP,70.0
AUDJPY,BUY,-76.60647127507833,LOSS,SL,85.0
AUDJPY,SELL,5.50739110251674,WIN,SL,85.0
AUDJPY,BUY,104.58032579220941,WIN,SL,85.0
AUDJPY,SELL,6.237049497453765,WIN,SL,55.0
AUDJPY,SELL,-77.00365422624935,LOSS,SL,80.0
AUDJPY,BUY,6.707337224063947,WIN,SL,75.0
AUDJPY,BUY,4.52976914596265,WIN,SL,75.0
AUDJPY,SELL,6.722713477956492,WIN,SL,80.0
AUDJPY,SELL,-76.41321588246669,LOSS,SL,55.0
AUDJPY,BUY,-75.64908372364202,LOSS,SL,75.0
AUDJPY,BUY,-74.8925928864056,LOSS,SL,90.0
AUDJPY,BUY,214.97268870797194,WIN,SL,70.0
AUDJPY,SELL,-76.29339384462126,LOSS,SL,75.0
AUDJPY,BUY,166.16701179358645,WIN,TP,70.0
AUDJPY,SELL,7.3177948243307,WIN,SL,100.0
AUDJPY,BUY,-77.26530797235422,LOSS,SL,75.0
AUDJPY,BUY,168.2838407637833,WIN,TP,45.0
AUDJPY,BUY,-78.17549330026851,LOSS,SL,85.0
AUDJPY,SELL,72.77155131707825,WIN,SL,85.0
AUDJPY,SELL,-78.12145388043662,LOSS,SL,60.0
AUDJPY,BUY,7.130930541680073,WIN,SL,85.0
AUDJPY,BUY,7.585603139299941,WIN,SL,85.0
AUDJPY,BUY,-77.48740467844203,LOSS,SL,80.0
AUDJPY,SELL,-76.71253063165761,LOSS,SL,75.0
AUDJPY,BUY,6.703875225139993,WIN,SL,85.0
AUDJPY,SELL,83.51788691244631,WIN,SL,85.0
AUDJPY,BUY,-76.84762294671691,LOSS,SL,55.0
AUDJPY,BUY,70.58675579166926,WIN,SL,75.0
AUDJPY,BUY,92.61390906006638,WIN,SL,70.0
AUDJPY,BUY,-77.7111533657671,LOSS,SL,50.0
AUDJPY,SELL,-76.93404183210943,LOSS,SL,85.0
AUDJPY,BUY,-76.16470141378832,LOSS,SL,60.0
AUDJPY,SELL,165.8867196792303,WIN,TP,55.0
AUDJPY,BUY,-77.06192159644276,LOSS,SL,85.0
AUDJPY,BUY,4.83581745326213,WIN,SL,80.0
AUDJPY,SELL,-76.33966055501095,LOSS,SL,60.0
AUDJPY,BUY,-75.57626394946085,LOSS,SL,55.0
AUDJPY,BUY,-74.82050130996625,LOSS,SL,75.0
AUDJPY,SELL,-74.07229629686658,LOSS,SL,80.0
AUDJPY,BUY,5.768610187202676,WIN,SL,75.0
AUDJPY,SELL,-73.38925943576994,LOSS,SL,80.0
CADJPY,SELL,10.43524743939307,WIN,SL,85.0
CADJPY,BUY,-100.10435247439393,LOSS,SL,75.0
CADJPY,BUY,-99.10330894964999,LOSS,SL,80.0
CADJPY,SELL,-98.11227586015349,LOSS,SL,80.0
CADJPY,SELL,-97.13115310155194,LOSS,SL,100.0
CADJPY,BUY,11.909878393848794,WIN,SL,85.0
CADJPY,BUY,-96.2789403544749,LOSS,SL,75.0
CADJPY,SELL,-95.31615095093014,LOSS,SL,60.0
CADJPY,BUY,114.91441125169673,WIN,SL,85.0
CADJPY,SELL,-95.5121335539378,LOSS,SL,85.0
CADJPY,BUY,120.79649114703199,WIN,SL,80.0
CADJPY,BUY,81.15995925689138,WIN,SL,90.0
CADJPY,SELL,-96.57657672243765,LOSS,SL,85.0
CADJPY,BUY,-95.61081095521328,LOSS,SL,85.0
CADJPY,BUY,106.48749011389602,WIN,SL,85.0
CADJPY,BUY,-95.7195777468001,LOSS,SL,85.0
CADJPY,SELL,-94.7623819693321,LOSS,SL,65.0
CADJPY,SELL,-93.81475814963876,LOSS,SL,100.0
CADJPY,BUY,-92.87661056814237,LOSS,SL,90.0
CADJPY,SELL,-91.94784446246094,LOSS,SL,75.0
CADJPY,BUY,-91.02836601783635,LOSS,SL,85.0
CADJPY,SELL,-90.11808235765798,LOSS,SL,70.0
CADJPY,BUY,-89.21690153408142,LOSS,SL,60.0
CADJPY,BUY,2.845730537812201,WIN,SL,85.0
CADJPY,BUY,6.452995837253643,WIN,SL,50.0
CADJPY,SELL,-88.41771978249128,LOSS,SL,80.0
CADJPY,BUY,-87.53354258466634,LOSS,SL,85.0
CADJPY,SELL,74.42699179877646,WIN,SL,80.0
CADJPY,SELL,-87.40247707680744,LOSS,SL,85.0
CADJPY,BUY,-86.52845230603937,LOSS,SL,80.0
CADJPY,BUY,188.4589691225578,WIN,TP,85.0
CADJPY,BUY,-87.54775747420454,LOSS,SL,85.0
CADJPY,SELL,-86.67227989946248,LOSS,SL,75.0
CADJPY,BUY,89.41235314265646,WIN,SL,85.0
CADJPY,SELL,64.90329632306192,WIN,SL,85.0
CADJPY,SELL,-87.34871359512502,LOSS,SL,55.0
CADJPY,SELL,105.16957938524554,WIN,SL,90.0
CADJPY,SELL,-87.52692225302623,LOSS,SL,85.0
CADJPY,BUY,4.398628915357626,WIN,SL,75.0
CADJPY,BUY,5.831646200497152,WIN,SL,65.0
CADJPY,SELL,100.60463286419548,WIN,SL,85.0
CADJPY,SELL,5.73663386094337,WIN,SL,85.0
CADJPY,SELL,-87.8173684489059,LOSS,SL,70.0
CADJPY,SELL,-86.93919476441683,LOSS,SL,75.0
CADJPY,BUY,9.082821535158493,WIN,SL,35.0
CADJPY,SELL,105.069736513947,WIN,SL,75.0
CADJPY,BUY,-87.21132839726373,LOSS,SL,80.0
CADJPY,SELL,-86.3392151132911,LOSS,SL,75.0
CADJPY,BUY,86.81971810801849,WIN,SL,85.0
CADJPY,BUY,6.760189180331707,WIN,SL,85.0
CADJPY,BUY,-86.41162203504169,LOSS,SL,85.0
CADJPY,SELL,-85.54750581469126,LOSS,SL,85.0
CADJPY,BUY,-84.69203075654436,LOSS,SL,65.0
CADJPY,SELL,-83.8451104489789,LOSS,SL,85.0
CADJPY,BUY,182.61465055787653,WIN,TP,75.0
CADJPY,BUY,-84.83280585006787,LOSS,SL,85.0
CADJPY,SELL,-83.98447779156719,LOSS,SL,65.0
CADJPY,BUY,-83.14463301365151,LOSS,SL,55.0
CADJPY,SELL,96.90888853034842,WIN,SL,60.0
CADJPY,SELL,120.42699188355435,WIN,SL,55.0
CADJPY,SELL,-84.48654548765403,LOSS,SL,75.0
CADJPY,BUY,-83.64168003277747,LOSS,SL,65.0
CADJPY,SELL,-82.8052632324497,LOSS,SL,85.0
CADJPY,BUY,92.56069674373771,WIN,SL,60.0
CADJPY,SELL,-82.9028175675626,LOSS,SL,85.0
CADJPY,BUY,-82.07378939188696,LOSS,SL,85.0
CADJPY,SELL,-81.2530514979681,LOSS,SL,80.0
CADJPY,BUY,79.26662573181315,WIN,SL,75.0
CADJPY,SELL,-81.23318724030655,LOSS,SL,85.0
CADJPY,SELL,125.2330949216428,WIN,SL,85.0
CADJPY,BUY,-81.67318631711991,LOSS,SL,85.0
CADJPY,BUY,5.028948667489542,WIN,SL,85.0
CADJPY,BUY,-80.9067439406236,LOSS,SL,65.0
CADJPY,SELL,-80.09767650121738,LOSS,SL,75.0
CADJPY,SELL,-79.2966997362052,LOSS,SL,55.0
CADJPY,BUY,-78.50373273884314,LOSS,SL,85.0
CADJPY,SELL,69.28972501889318,WIN,SL,75.0
CADJPY,SELL,-78.41159266164365,LOSS,SL,50.0
CADJPY,SELL,-77.62747673502723,LOSS,SL,80.0
CADJPY,SELL,4.917559342835797,WIN,SL,85.0
CADJPY,BUY,-76.9003775611053,LOSS,SL,80.0
CADJPY,SELL,4.347157926344884,WIN,SL,80.0
CADJPY,BUY,-76.1748453647577,LOSS,SL,85.0
CADJPY,BUY,-75.41309691111013,LOSS,SL,80.0
CADJPY,SELL,-74.65896594199903,LOSS,SL,70.0
CADJPY,SELL,53.26239590989668,WIN,SL,65.0
CADJPY,BUY,-74.445000241678,LOSS,SL,85.0
CADJPY,SELL,-73.70055023926122,LOSS,SL,55.0
CADJPY,SELL,-72.96354473686861,LOSS,SL,85.0
CADJPY,BUY,-72.23390928949992,LOSS,SL,60.0
CADJPY,BUY,94.93415290318579,WIN,SL,75.0
CADJPY,BUY,-72.46091172563678,LOSS,SL,60.0
CADJPY,BUY,-71.73630260838041,LOSS,SL,55.0
CADJPY,SELL,-71.01893958229661,LOSS,SL,65.0
CADJPY,SELL,-70.30875018647365,LOSS,SL,85.0
CADJPY,BUY,153.13245790614408,WIN,TP,75.0
CADJPY,BUY,4.837946516152358,WIN,SL,65.0
CADJPY,BUY,-71.18536672883187,LOSS,SL,65.0
CADJPY,BUY,2.0982731645369257,WIN,SL,80.0
CADJPY,SELL,-70.49449579318893,LOSS,SL,85.0
CADJPY,BUY,-69.78955083525703,LOSS,SL,85.0
CADJPY,SELL,-69.09165532690447,LOSS,SL,85.0
CADJPY,BUY,-68.40073877363542,LOSS,SL,60.0
CADJPY,BUY,-67.71673138589907,LOSS,SL,70.0
CADJPY,BUY,-67.03956407204008,LOSS,SL,55.0
CADJPY,SELL,-66.36916843131968,LOSS,SL,75.0
CADJPY,SELL,85.19067751784836,WIN,SL,70.0
CADJPY,BUY,158.56721610320108,WIN,SL,65.0
CADJPY,SELL,5.922860804711835,WIN,SL,70.0
CADJPY,BUY,70.62943292591713,WIN,SL,75.0
CADJPY,BUY,-68.90857862052326,LOSS,SL,75.0
CADJPY,BUY,-68.21949283431803,LOSS,SL,85.0
CADJPY,SELL,-67.53729790597485,LOSS,SL,70.0
CADJPY,BUY,-66.8619249269151,LOSS,SL,75.0
CADJPY,SELL,145.62527249082214,WIN,TP,85.0
CADJPY,BUY,57.74413250899374,WIN,SL,75.0
CADJPY,SELL,-68.22699972764411,LOSS,SL,85.0
CADJPY,BUY,-67.54472973036766,LOSS,SL,70.0
CADJPY,BUY,57.50032727730023,WIN,SL,75.0
CADJPY,BUY,-67.44428570583699,LOSS,SL,85.0
CADJPY,BUY,-66.76984284877862,LOSS,SL,85.0
CADJPY,SELL,60.76598080930562,WIN,SL,100.0
CADJPY,BUY,-66.70980422838389,LOSS,SL,70.0
CADJPY,SELL,3.9633783699773875,WIN,SL,85.0
CADJPY,BUY,-66.08233996979982,LOSS,SL,75.0
CADJPY,BUY,7.05950534705338,WIN,SL,65.0
CADJPY,BUY,5.5230635387982865,WIN,SL,85.0
CADJPY,SELL,-65.54734225896034,LOSS,SL,85.0
CADJPY,BUY,71.11966613547766,WIN,SL,55.0
CADJPY,SELL,6.661869668244835,WIN,SL,75.0
CADJPY,BUY,8.484731269437757,WIN,SL,100.0
CADJPY,BUY,-65.75453150710233,LOSS,SL,85.0
CADJPY,SELL,66.9978490149525,WIN,SL,60.0
CADJPY,SELL,-65.76696468218083,LOSS,SL,85.0
CADJPY,SELL,46.905387100168475,WIN,SL,85.0
CADJPY,SELL,69.58894300653031,WIN,SL,60.0
CADJPY,SELL,-66.27423833642601,LOSS,SL,60.0
CADJPY,BUY,-65.61149595306176,LOSS,SL,85.0
CADJPY,SELL,4.712189041842932,WIN,SL,75.0
CHFJPY,SELL,-100.0,LOSS,SL,65.0
CHFJPY,BUY,79.53196477868526,WIN,SL,75.0
CHFJPY,BUY,-99.79531964778684,LOSS,SL,70.0
CHFJPY,BUY,152.29140525542687,WIN,SL,75.0
CHFJPY,SELL,-100.32028050386326,LOSS,SL,80.0
CHFJPY,SELL,4.830889682889497,WIN,SL,85.0
CHFJPY,BUY,144.37978850419094,WIN,SL,85.0
CHFJPY,SELL,-100.80918448069542,LOSS,SL,60.0
CHFJPY,SELL,-99.80109263588848,LOSS,SL,70.0
CHFJPY,SELL,-98.80308170952958,LOSS,SL,85.0
CHFJPY,SELL,-97.81505089243429,LOSS,SL,85.0
CHFJPY,BUY,-96.83690038350994,LOSS,SL,75.0
CHFJPY,BUY,-95.86853137967485,LOSS,SL,85.0
CHFJPY,BUY,6.71553155822512,WIN,SL,60.0
CHFJPY,BUY,208.94940303921578,WIN,TP,85.0
CHFJPY,SELL,-97.06649541185253,LOSS,SL,85.0
CHFJPY,SELL,5.994076432796053,WIN,SL,85.0
CHFJPY,SELL,-96.15577122206196,LOSS,SL,80.0
CHFJPY,SELL,-95.19421350984133,LOSS,SL,55.0
CHFJPY,BUY,2.6842723818697243,WIN,SL,85.0
CHFJPY,SELL,-94.26911409856163,LOSS,SL,80.0
CHFJPY,SELL,205.31813050666236,WIN,TP,80.0
CHFJPY,SELL,-95.37960426264264,LOSS,SL,60.0
CHFJPY,SELL,-94.42580822001622,LOSS,SL,70.0
CHFJPY,BUY,5.847986329265363,WIN,SL,75.0
CHFJPY,BUY,-93.54003000110872,LOSS,SL,60.0
CHFJPY,SELL,-92.60462970109764,LOSS,SL,80.0
CHFJPY,BUY,-91.67858340408667,LOSS,SL,85.0
CHFJPY,SELL,199.6759546540992,WIN,TP,80.0
CHFJPY,BUY,4.82931391625246,WIN,SL,80.0
CHFJPY,BUY,77.82021482656526,WIN,SL,65.0
CHFJPY,SELL,2.5192852296343187,WIN,SL,85.0
CHFJPY,BUY,100.28875808800512,WIN,SL,55.0
CHFJPY,SELL,-94.61313283719136,LOSS,SL,100.0
CHFJPY,BUY,-93.66700150881944,LOSS,SL,85.0
CHFJPY,BUY,-92.73033149373123,LOSS,SL,85.0
CHFJPY,SELL,-91.80302817879392,LOSS,SL,60.0
CHFJPY,BUY,-90.88499789700597,LOSS,SL,100.0
CHFJPY,SELL,89.27147753640145,WIN,SL,80.0
CHFJPY,SELL,-90.86886269339993,LOSS,SL,85.0
CHFJPY,SELL,-89.96017406646594,LOSS,SL,85.0
CHFJPY,BUY,-89.06057232580126,LOSS,SL,80.0
CHFJPY,SELL,-88.16996660254327,LOSS,SL,65.0
CHFJPY,SELL,-87.28826693651784,LOSS,SL,85.0
CHFJPY,BUY,4.324444385903916,WIN,SL,50.0
CHFJPY,BUY,66.23169571244901,WIN,SL,85.0
CHFJPY,BUY,-87.12094566813619,LOSS,SL,85.0
CHFJPY,SELL,189.74941966520169,WIN,TP,100.0
CHFJPY,BUY,-88.14723040810686,LOSS,SL,85.0
CHFJPY,BUY,131.02248425922704,WIN,SL,70.0
CHFJPY,SELL,79.75476008934027,WIN,SL,75.0
CHFJPY,SELL,-89.37353054751145,LOSS,SL,75.0
CHFJPY,SELL,-88.47979524203636,LOSS,SL,85.0
CHFJPY,BUY,-87.59499728961599,LOSS,SL,80.0
CHFJPY,SELL,-86.71904731671982,LOSS,SL,75.0
CHFJPY,BUY,-85.85185684355264,LOSS,SL,75.0
CHFJPY,SELL,-84.99333827511711,LOSS,SL,80.0
CHFJPY,BUY,-84.14340489236595,LOSS,SL,55.0
CHFJPY,SELL,73.04088447382502,WIN,SL,80.0
CHFJPY,BUY,-84.03237968818055,LOSS,SL,85.0
CHFJPY,SELL,-83.19205589129874,LOSS,SL,55.0
CHFJPY,BUY,4.375637707183125,WIN,SL,85.0
CHFJPY,SELL,-82.40389170945757,LOSS,SL,95.0
CHFJPY,BUY,-81.57985279236298,LOSS,SL,75.0
CHFJPY,BUY,-80.76405426443937,LOSS,SL,75.0
CHFJPY,SELL,-79.95641372179497,LOSS,SL,60.0
CHFJPY,BUY,104.43170278672862,WIN,SL,85.0
CHFJPY,SELL,-80.20116661244433,LOSS,SL,80.0
CHFJPY,SELL,63.387204764580574,WIN,SL,85.0
CHFJPY,SELL,-80.03302699396566,LOSS,SL,75.0
CHFJPY,SELL,-79.23269672402601,LOSS,SL,95.0
CHFJPY,SELL,-78.44036975678576,LOSS,SL,85.0
CHFJPY,BUY,170.84312533027529,WIN,TP,75.0
CHFJPY,BUY,-79.36439731252064,LOSS,SL,60.0
CHFJPY,BUY,69.92651028069893,WIN,SL,85.0
CHFJPY,BUY,-79.27001844220241,LOSS,SL,85.0
CHFJPY,SELL,-78.4773182577804,LOSS,SL,85.0
CHFJPY,SELL,138.97567286862665,WIN,SL,55.0
CHFJPY,SELL,-79.08230180388885,LOSS,SL,85.0
CHFJPY,BUY,4.650489839911037,WIN,SL,75.0
CHFJPY,SELL,-78.33798368424908,LOSS,SL,80.0
CHFJPY,BUY,127.61904598469309,WIN,SL,85.0
CHFJPY,SELL,-78.83079430725353,LOSS,SL,85.0
CHFJPY,SELL,4.162700279954913,WIN,SL,90.0
CHFJPY,SELL,-78.08411336698053,LOSS,SL,85.0
CHFJPY,BUY,-77.30327223331074,LOSS,SL,85.0
CHFJPY,SELL,4.26253487126167,WIN,SL,65.0
AUDCAD,SELL,6.278738751020214,WIN,SL,85.0
AUDCAD,BUY,180.11301729752066,WIN,TP,85.0
AUDCAD,SELL,-101.8639175604854,LOSS,SL,85.0
AUDCAD,SELL,-100.84527838488054,LOSS,SL,75.0
AUDCAD,BUY,-99.83682560103176,LOSS,SL,90.0
AUDCAD,SELL,177.9092232210398,WIN,TP,75.0
AUDCAD,BUY,-100.61754957723183,LOSS,SL,85.0
AUDCAD,BUY,-99.61137408145952,LOSS,SL,85.0
AUDCAD,SELL,177.50746861316418,WIN,TP,55.0
AUDCAD,BUY,-100.39033502677655,LOSS,SL,80.0
AUDCAD,SELL,-99.38643167650878,LOSS,SL,75.0
AUDCAD,BUY,-98.3925673597437,LOSS,SL,85.0
AUDCAD,SELL,-97.40864168614625,LOSS,SL,45.0
AUDCAD,BUY,7.126357753588112,WIN,SL,85.0
AUDCAD,BUY,6.016790441224036,WIN,SL,75.0
AUDCAD,BUY,173.81877615222163,WIN,TP,100.0
AUDCAD,BUY,-98.30417451275514,LOSS,SL,100.0
AUDCAD,BUY,-97.32113276762757,LOSS,SL,85.0
AUDCAD,SELL,-96.34792143995132,LOSS,SL,60.0
AUDCAD,SELL,-95.38444222555181,LOSS,SL,85.0
AUDCAD,SELL,169.97507604593153,WIN,TP,70.0
AUDCAD,BUY,5.869932604668621,WIN,SL,75.0
AUDCAD,BUY,173.1402862016441,WIN,TP,85.0
AUDCAD,BUY,-97.92045075181872,LOSS,SL,85.0
AUDCAD,BUY,6.1487811784786,WIN,SL,100.0
AUDCAD,BUY,-97.00273405608532,LOSS,SL,75.0
AUDCAD,BUY,172.85887208794477,WIN,TP,90.0
AUDCAD,BUY,-97.76129543640393,LOSS,SL,85.0
AUDCAD,BUY,-96.7836824820399,LOSS,SL,60.0
AUDCAD,SELL,6.436004485088853,WIN,SL,45.0
AUDCAD,BUY,-95.88020570207038,LOSS,SL,80.0
AUDCAD,SELL,-94.92140364504966,LOSS,SL,80.0
AUDCAD,BUY,82.49427235312872,WIN,SL,85.0
AUDCAD,BUY,-94.79713233213046,LOSS,SL,85.0
AUDCAD,SELL,-93.84916100880915,LOSS,SL,55.0
AUDCAD,BUY,6.647477238104671,WIN,SL,70.0
AUDCAD,BUY,5.666265625318765,WIN,SL,85.0
AUDCAD,BUY,-93.03380682735529,LOSS,SL,90.0
AUDNZD,BUY,-100.0,LOSS,SL,85.0
AUDNZD,BUY,-99.0,LOSS,SL,85.0
AUDNZD,BUY,-98.01,LOSS,SL,85.0
AUDNZD,BUY,-97.0299,LOSS,SL,75.0
AUDNZD,BUY,6.925922413945175,WIN,SL,70.0
AUDNZD,SELL,173.03194840345185,WIN,TP,70.0
AUDNZD,BUY,3.5916215219258527,WIN,SL,75.0
AUDNZD,SELL,-97.89509592339324,LOSS,SL,85.0
AUDNZD,BUY,-96.9161449641593,LOSS,SL,70.0
AUDNZD,SELL,172.70457032612993,WIN,TP,85.0
AUDNZD,BUY,-97.67402921777901,LOSS,SL,100.0
AUDNZD,BUY,-96.69728892560123,LOSS,SL,85.0
NZDJPY,SELL,-100.0,LOSS,SL,55.0
NZDJPY,BUY,-99.00000000000001,LOSS,SL,85.0
NZDJPY,SELL,10.023618963539235,WIN,SL,85.0
NZDJPY,SELL,9.292681617385067,WIN,SL,65.0
NZDJPY,BUY,216.04695861277483,WIN,TP,70.0
NZDJPY,SELL,-100.363632591937,LOSS,SL,80.0
NZDJPY,SELL,-99.35999626601763,LOSS,SL,80.0
NZDJPY,SELL,9.831308780420894,WIN,SL,80.0
NZDJPY,BUY,-98.46470939116168,LOSS,SL,85.0
NZDJPY,BUY,-97.48006229725006,LOSS,SL,100.0
NZDJPY,SELL,-96.50526167427756,LOSS,SL,75.0
NZDJPY,BUY,-95.54020905753478,LOSS,SL,85.0
NZDJPY,SELL,138.92950511258354,WIN,SL,65.0
NZDJPY,BUY,-95.97410201808525,LOSS,SL,85.0
NZDJPY,BUY,137.3271407544024,WIN,SL,85.0
NZDJPY,SELL,91.38211739339675,WIN,SL,85.0
NZDJPY,BUY,8.329563698551395,WIN,SL,70.0
NZDJPY,SELL,-97.38474921636791,LOSS,SL,75.0
NZDJPY,BUY,212.10398379324707,WIN,TP,75.0
NZDJPY,SELL,-98.53194156213671,LOSS,SL,80.0
NZDJPY,BUY,-97.54662214651535,LOSS,SL,55.0
NZDJPY,BUY,-96.57115592505019,LOSS,SL,70.0
NZDJPY,SELL,6.861659757415133,WIN,SL,80.0
NZDJPY,SELL,8.705822798844853,WIN,SL,85.0
NZDJPY,BUY,-95.76111919136228,LOSS,SL,85.0
NZDJPY,SELL,68.44150607879357,WIN,SL,65.0
NZDJPY,SELL,-95.48792306023661,LOSS,SL,75.0
NZDJPY,BUY,-94.53304382963425,LOSS,SL,65.0
NZDJPY,SELL,-93.5877133913379,LOSS,SL,85.0
NZDJPY,BUY,141.3996750935883,WIN,SL,60.0
NZDJPY,BUY,3.6263213831067893,WIN,SL,85.0
NZDJPY,SELL,-94.10209622219143,LOSS,SL,85.0
NZDJPY,BUY,102.29890026415428,WIN,SL,70.0
NZDJPY,SELL,-94.18406426261106,LOSS,SL,80.0
NZDJPY,SELL,80.80704419237061,WIN,SL,80.0
NZDJPY,BUY,-94.05029406190866,LOSS,SL,85.0
NZDJPY,SELL,-93.10979112128959,LOSS,SL,75.0
NZDJPY,BUY,-92.17869321007669,LOSS,SL,85.0
NZDJPY,SELL,-91.25690627797593,LOSS,SL,85.0
NZDJPY,SELL,74.04243328191043,WIN,SL,85.0
NZDJPY,SELL,200.3864754056291,WIN,TP,75.0
NZDJPY,SELL,204.79497786456028,WIN,TP,65.0
NZDJPY,BUY,80.63908508907625,WIN,SL,50.0
NZDJPY,BUY,91.84810904249731,WIN,SL,70.0
NZDJPY,SELL,-96.86144802203289,LOSS,SL,85.0
NZDJPY,BUY,80.14957597735125,WIN,SL,85.0
NZDJPY,SELL,6.211272252761413,WIN,SL,85.0
NZDJPY,BUY,7.261264497451192,WIN,SL,85.0
NZDJPY,SELL,213.0239202719928,WIN,TP,85.0
